label,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62
G,0.0,0.0,0.0,-0.1247393265366554,-0.1979608386754989,0.0075506819412112,-0.3515995740890503,-0.2671572268009186,-0.0031457000877708,-0.5430637001991272,-0.2426265925168991,-0.0164066776633262,-0.6805198192596436,-0.2001297920942306,-0.0317529290914535,-0.4518902003765106,-0.4029059410095215,-0.0421666540205478,-0.6828956007957458,-0.3886676728725433,-0.083447478711605,-0.8253619074821472,-0.3646279275417328,-0.1064027324318885,-0.9439556002616882,-0.3300726115703583,-0.1224637031555175,-0.4537589848041534,-0.2709826231002807,-0.0685386955738067,-0.6823855638504028,-0.1140069290995597,-0.1158703044056892,-0.6784268617630005,-0.0526403374969959,-0.1187957599759101,-0.6526937484741211,-0.0301426332443952,-0.1151705384254455,-0.4354501366615295,-0.1206419095396995,-0.0911162719130516,-0.5808312296867371,0.0209775008261203,-0.1287873387336731,-0.5108680725097656,0.0199945829808712,-0.0997013747692108,-0.4521687626838684,-0.0069655538536608,-0.0742776095867157,-0.404848575592041,0.0243459977209568,-0.1137596890330314,-0.5111033916473389,0.0985146313905716,-0.1335012167692184,-0.4473811686038971,0.1089304238557815,-0.105593740940094,-0.3970029950141907,0.091536246240139,-0.0791460871696472
G,0.0,0.0,0.0,-0.132692813873291,-0.2034568339586258,0.0217627696692943,-0.3418661057949066,-0.2759879827499389,0.0127361295744776,-0.509246289730072,-0.2422323226928711,-0.0033926393371075,-0.6223698854446411,-0.1581548601388931,-0.0252182744443416,-0.4532274901866913,-0.3903947472572326,-0.0442562401294708,-0.6866401433944702,-0.3721551299095154,-0.0869349092245101,-0.8293006420135498,-0.348567932844162,-0.1142555922269821,-0.9502277970314026,-0.3115562796592712,-0.1333573758602142,-0.4557301998138428,-0.2630081474781036,-0.0746326521039009,-0.6673087477684021,-0.0795709863305091,-0.1192743927240371,-0.6964346766471863,0.0334555022418499,-0.1266378462314605,-0.7045732736587524,0.1012084782123565,-0.1295802593231201,-0.4353630840778351,-0.1148846894502639,-0.099005289375782,-0.5851171016693115,0.0353128276765346,-0.1295409202575683,-0.5222558975219727,0.044303473085165,-0.1043460220098495,-0.4593185186386108,0.0272473413497209,-0.0849809795618057,-0.4042371213436126,0.0306933764368295,-0.1224200874567031,-0.5054208636283875,0.1108350902795791,-0.1393905729055404,-0.4489020407199859,0.1146789044141769,-0.1143344119191169,-0.3966026902198791,0.0956647396087646,-0.0903147086501121
G,0.0,0.0,0.0,-0.1325137764215469,-0.2026756554841995,0.0271808207035064,-0.3384546339511871,-0.2692244350910187,0.0190033130347728,-0.496124118566513,-0.2263478487730026,0.0006753595662303,-0.5965734720230103,-0.1259191185235977,-0.0237380340695381,-0.4692886471748352,-0.3956621587276459,-0.0300991237163543,-0.6970179080963135,-0.3600168526172638,-0.0708817243576049,-0.8358758091926575,-0.3334515392780304,-0.0966069176793098,-0.9538576602935792,-0.3002588748931885,-0.1149255558848381,-0.4701139330863952,-0.2684256732463836,-0.0648844018578529,-0.6502139568328857,-0.0644857585430145,-0.1115065887570381,-0.6605297923088074,0.0482168421149253,-0.1225939020514488,-0.6583636403083801,0.1008905246853828,-0.1274755299091339,-0.4501823186874389,-0.1181192100048065,-0.0939936786890029,-0.5764661431312561,0.0443273074924945,-0.1296853423118591,-0.5187391638755798,0.0666316896677017,-0.1113093942403793,-0.4646284282207489,0.0509994067251682,-0.0951241552829742,-0.4217009544372558,0.0277925096452236,-0.1212204247713089,-0.5178288221359253,0.1165611967444419,-0.1389617919921875,-0.4622631371021271,0.127773717045784,-0.1141836643218994,-0.4116092324256897,0.1116627529263496,-0.0894807949662208
G,0.0,0.0,0.0,-0.1253624856472015,-0.2089538425207138,0.0351834930479526,-0.3251392543315887,-0.2814017534255981,0.032990600913763,-0.483298659324646,-0.2646123766899109,0.0200725961476564,-0.5882246494293213,-0.1994816362857818,0.0012170023983344,-0.4649287164211273,-0.396302193403244,-0.0279305782169103,-0.6946531534194946,-0.3665481209754944,-0.0686242207884788,-0.8366294503211975,-0.3380919098854065,-0.0946313068270683,-0.953864812850952,-0.3002364039421081,-0.1142673939466476,-0.468000054359436,-0.2749313116073608,-0.0629039779305458,-0.6388792395591736,-0.0772586986422538,-0.103964015841484,-0.6151973605155945,-0.0068095838651061,-0.1046351194381713,-0.5854099988937378,0.0018525731284171,-0.1046828404068946,-0.4512182176113128,-0.1229474246501922,-0.0922097414731979,-0.5653690099716187,0.038035973906517,-0.1207143142819404,-0.5045555830001831,0.0471092723309993,-0.0938999950885772,-0.4510382115840912,0.018779082223773,-0.0761578530073165,-0.4254622161388397,0.0300738662481308,-0.1199870929121971,-0.5102300047874451,0.1203334704041481,-0.1367971152067184,-0.4517722725868225,0.1296761184930801,-0.112341970205307,-0.4012498557567596,0.1094471588730812,-0.0898052528500557
G,0.0,0.0,0.0,-0.1230619326233863,-0.2004281431436538,0.0272118058055639,-0.3274194300174713,-0.2730404734611511,0.0206157676875591,-0.4841992557048797,-0.2608466744422912,0.0056336908601224,-0.5890317559242249,-0.1994059681892395,-0.0142257139086723,-0.4680373072624206,-0.3880671560764313,-0.0372576005756855,-0.6984425187110901,-0.3504077792167663,-0.0789940282702446,-0.8425707221031189,-0.321687787771225,-0.1056873947381973,-0.9594942927360536,-0.2817279398441314,-0.1260926127433776,-0.4675218760967254,-0.2684893012046814,-0.0670738518238067,-0.6097427606582642,-0.0567628256976604,-0.1068848669528961,-0.5504875779151917,-0.0190387666225433,-0.1010034084320068,-0.4934822022914886,-0.0478543527424335,-0.0981736406683921,-0.4502811729907989,-0.1115444079041481,-0.0924938768148422,-0.5655287504196167,0.0567305907607078,-0.1203810423612594,-0.5085950493812561,0.0708198100328445,-0.0861144363880157,-0.4543213546276092,0.0391708612442016,-0.0647898614406585,-0.4287768602371216,0.0462274774909019,-0.1170883178710937,-0.5387991070747375,0.1434977054595947,-0.1335929632186889,-0.4913468062877655,0.1637109369039535,-0.1047676876187324,-0.4446325600147247,0.1505680978298187,-0.0800218284130096
G,0.0,0.0,0.0,-0.1258389353752136,-0.1995974332094192,0.0320818051695823,-0.3280733227729797,-0.2774201035499573,0.0262872297316789,-0.4778449833393097,-0.2670292854309082,0.0115604838356375,-0.5699172616004944,-0.1998400539159774,-0.0080211944878101,-0.4678469896316528,-0.3879268765449524,-0.0351506620645523,-0.7005269527435303,-0.3468400835990906,-0.0784846767783165,-0.8474419713020325,-0.3107260763645172,-0.1057749092578888,-0.9650675654411316,-0.2620011866092682,-0.1269094496965408,-0.4713955521583557,-0.2691028118133545,-0.069709837436676,-0.6286582350730896,-0.0821770280599594,-0.1067437306046485,-0.5563088655471802,-0.0489904135465621,-0.0946942195296287,-0.4898172616958618,-0.084532156586647,-0.0870977640151977,-0.4529702961444855,-0.1138084232807159,-0.0996889248490333,-0.5710890293121338,0.0370559506118297,-0.1233446821570396,-0.5097982883453369,0.0542316921055316,-0.0809773355722427,-0.4567239880561828,0.0163595136255025,-0.0556130222976207,-0.4263520538806915,0.0460682474076747,-0.129197895526886,-0.5305178165435791,0.1293956488370895,-0.1410302519798278,-0.4703808724880218,0.1492908149957656,-0.1052353903651237,-0.4158503711223602,0.1325101554393768,-0.0769437775015831
G,0.0,0.0,0.0,-0.1334534734487533,-0.1922577172517776,0.0173836722970008,-0.3521440029144287,-0.2573133409023285,0.001690202509053,-0.5249963402748108,-0.2110680490732193,-0.0191064421087503,-0.6304154992103577,-0.1224198713898658,-0.0447624586522579,-0.4684566557407379,-0.3804616034030914,-0.0569267161190509,-0.7013735175132751,-0.3312815129756927,-0.1064136922359466,-0.8482527136802673,-0.2986564934253692,-0.1365692317485809,-0.9671959280967712,-0.2540315985679626,-0.1596495509147644,-0.4633406102657318,-0.2582436203956604,-0.087675355374813,-0.621717631816864,-0.0429012887179851,-0.134855106472969,-0.5479486584663391,-0.0182496849447488,-0.1250964701175689,-0.4848687648773193,-0.0613798089325428,-0.1173077151179313,-0.4381709992885589,-0.0998141914606094,-0.1143993362784385,-0.5537077784538269,0.0761431157588958,-0.147454485297203,-0.4884437620639801,0.080839529633522,-0.1068794503808021,-0.4387205839157104,0.033536747097969,-0.0807923302054405,-0.4073088467121124,0.0616505146026611,-0.1412861198186874,-0.5027197599411011,0.1607218533754348,-0.1605314463376999,-0.4375098645687103,0.1752592623233795,-0.1286026388406753,-0.3868147432804107,0.1532760262489318,-0.1022535264492034
G,0.0,0.0,0.0,-0.1275801509618759,-0.1914492547512054,0.012919814325869,-0.3316887617111206,-0.2568349838256836,-0.002361494814977,-0.4988154470920563,-0.2411511242389679,-0.0209116451442241,-0.6124711632728577,-0.1881860196590423,-0.0433343462646007,-0.4640535414218902,-0.373554915189743,-0.0629961490631103,-0.6994720101356506,-0.3212203085422516,-0.108302891254425,-0.8492625951766968,-0.2832911610603332,-0.1332308650016784,-0.971210241317749,-0.2382237762212753,-0.1526693254709243,-0.4658028185367584,-0.2481322735548019,-0.0869825258851051,-0.6090677380561829,-0.0307117346674203,-0.13144052028656,-0.5340095162391663,-0.0033351446036249,-0.1191095188260078,-0.4683485329151153,-0.0475026480853557,-0.1098196655511856,-0.4469915330410003,-0.0883737802505493,-0.1066565960645675,-0.5491353273391724,0.0910635367035865,-0.1360070407390594,-0.4840366840362549,0.106355607509613,-0.0955308228731155,-0.4335667788982391,0.0628186166286468,-0.0707350149750709,-0.4199401438236236,0.0722906962037086,-0.127085193991661,-0.4964286684989929,0.1889024078845977,-0.1448446959257125,-0.4313721656799316,0.2148403525352478,-0.1157707050442695,-0.383309006690979,0.1950927674770355,-0.0912142693996429
G,0.0,0.0,0.0,-0.1254530251026153,-0.1947799026966095,0.0138626862317323,-0.3130898177623749,-0.2655521631240845,-0.0027209089603275,-0.4702855050563812,-0.2559412121772766,-0.0235664937645196,-0.5788085460662842,-0.1973490267992019,-0.0480940602719783,-0.4695182144641876,-0.3614086806774139,-0.0575479455292224,-0.7022719979286194,-0.3118252456188202,-0.1044366583228111,-0.8529366254806519,-0.2741507589817047,-0.1332360953092575,-0.9740849137306212,-0.2261828184127807,-0.1546741276979446,-0.4726813435554504,-0.2341026067733764,-0.0816799998283386,-0.6089733242988586,-0.034606959670782,-0.1252470910549163,-0.5325432419776917,-0.0155777735635638,-0.1145306006073951,-0.4659976661205292,-0.0588907748460769,-0.1059160381555557,-0.4520628154277801,-0.0752813294529914,-0.1016412228345871,-0.5440471172332764,0.0893023535609245,-0.1274054199457168,-0.4798897206783294,0.0957998186349868,-0.085750013589859,-0.4303955733776092,0.0513683557510376,-0.0605189055204391,-0.4220622181892395,0.0832475200295448,-0.1228793635964393,-0.4871520698070526,0.184791699051857,-0.1354883462190628,-0.4171904325485229,0.1979366093873977,-0.1027052104473114,-0.3676217198371887,0.1714149564504623,-0.0755717232823371
G,0.0,0.0,0.0,-0.131162017583847,-0.1980851143598556,0.0177975874394178,-0.3202531635761261,-0.2626978158950805,0.0034861154854297,-0.4708977937698364,-0.2376169711351394,-0.0168873742222785,-0.5703955292701721,-0.1637602299451828,-0.0409720093011856,-0.4751146137714386,-0.3643039464950561,-0.0469139814376831,-0.7035160064697266,-0.3179831802845001,-0.0914307907223701,-0.8540742993354797,-0.2774319350719452,-0.1181129291653633,-0.9738017916679382,-0.2273984402418136,-0.1387361735105514,-0.4811449944972992,-0.2399047911167144,-0.0741168484091758,-0.6087004542350769,-0.0331699289381504,-0.116909883916378,-0.5319763422012329,-0.007622305303812,-0.1074883118271827,-0.4663478136062622,-0.0496921725571155,-0.1000299453735351,-0.4621902704238891,-0.081694483757019,-0.0975462943315506,-0.5466210246086121,0.0959300622344017,-0.1233085468411445,-0.4804245829582214,0.1075107082724571,-0.0854756161570549,-0.4323636889457702,0.062336403876543,-0.0632392615079879,-0.4324806034564972,0.0775598436594009,-0.1220999211072921,-0.4945091903209686,0.1981776356697082,-0.1353494673967361,-0.4248772859573364,0.2172735631465912,-0.1055818647146225,-0.3761577904224396,0.1923377215862274,-0.0809922069311142
G,0.0,0.0,0.0,-0.150872603058815,-0.201813131570816,0.0206813719123601,-0.3487821817398071,-0.2687225043773651,0.0070376466028392,-0.4963103830814361,-0.2290734648704528,-0.0142494160681962,-0.5817152857780457,-0.1272463500499725,-0.0406902655959129,-0.4733256697654724,-0.3736573755741119,-0.0374769680202007,-0.7031570672988892,-0.3323406279087066,-0.0724157989025116,-0.8478188514709473,-0.2996699213981628,-0.0912416279315948,-0.9635629057884216,-0.2674818933010101,-0.1071885898709297,-0.4775590300559997,-0.2495140582323074,-0.0676350221037864,-0.63316410779953,-0.0902397260069847,-0.1096007600426673,-0.5631589889526367,-0.0611789114773273,-0.1035703867673873,-0.4920765459537506,-0.0879056304693222,-0.0945610255002975,-0.4564319550991058,-0.0947312116622924,-0.0930075421929359,-0.5586135387420654,0.0573686212301254,-0.1142628341913223,-0.4921900033950805,0.0793877318501472,-0.0815669670701026,-0.4345568120479584,0.0489912815392017,-0.0612999871373176,-0.4237678050994873,0.0590447448194026,-0.1190904900431633,-0.4789465367794037,0.1729621142148971,-0.1245464161038398,-0.4124694168567657,0.2004706859588623,-0.0977764353156089,-0.3618185520172119,0.1891615986824035,-0.0764407813549041
G,0.0,0.0,0.0,-0.148914560675621,-0.1946106553077697,0.0087429909035563,-0.3505104184150696,-0.2633826732635498,-0.0084743509069085,-0.5061826705932617,-0.2335309535264969,-0.0313873253762722,-0.5995273590087891,-0.1377121657133102,-0.0580089651048183,-0.4750016331672668,-0.3838653862476349,-0.0383487083017826,-0.6934450268745422,-0.3336641490459442,-0.0773951560258865,-0.8425717353820801,-0.3042968511581421,-0.1039266660809516,-0.9623376727104188,-0.2718567848205566,-0.1253043562173843,-0.4820457398891449,-0.2587992250919342,-0.0641322582960128,-0.6070413589477539,-0.0892252326011657,-0.1103508695960044,-0.5417354106903076,-0.0614823959767818,-0.1105623543262481,-0.4718161821365356,-0.0867779552936554,-0.1062780618667602,-0.4659202098846435,-0.1033325120806694,-0.0867954865097999,-0.549797773361206,0.0430101417005062,-0.1148770451545715,-0.4882886707782745,0.0595738664269447,-0.0846361145377159,-0.4307383298873901,0.0311439037322998,-0.0646327286958694,-0.4387678802013397,0.0475260876119136,-0.1115860864520073,-0.4917210042476654,0.1460277736186981,-0.1241431459784507,-0.4242490530014038,0.1688233911991119,-0.0976250767707824,-0.3683261275291443,0.1582808494567871,-0.0746023505926132
G,0.0,0.0,0.0,-0.1443703919649124,-0.1832139045000076,0.0187588557600975,-0.3391585052013397,-0.2486173659563064,0.0013462181668728,-0.4855636358261108,-0.2065855115652084,-0.023880511522293,-0.571210503578186,-0.1113794818520546,-0.0530145689845085,-0.4667937755584717,-0.3826974630355835,-0.0404656790196895,-0.6950594782829285,-0.3354747295379638,-0.0825439691543579,-0.842362642288208,-0.3071979880332947,-0.1078633144497871,-0.9613922238349916,-0.2751815915107727,-0.1282345801591873,-0.4700969159603119,-0.2638128101825714,-0.072656475007534,-0.6194026470184326,-0.0707710832357406,-0.1215587705373764,-0.5449813604354858,-0.0412232317030429,-0.1156448870897293,-0.4730184972286224,-0.0765362754464149,-0.1071672514081001,-0.4516642391681671,-0.1105066388845443,-0.1010098308324813,-0.5635688900947571,0.0477778613567352,-0.1305889040231704,-0.4934515953063965,0.0593224540352821,-0.0913956761360168,-0.4357769787311554,0.0193139556795358,-0.0654496997594833,-0.4208097159862518,0.0416084751486778,-0.1306137442588806,-0.4890342950820923,0.1404063403606414,-0.1443483829498291,-0.419039249420166,0.1526920348405838,-0.1129148304462432,-0.3664814829826355,0.1298540085554123,-0.0863828137516975
G,0.0,0.0,0.0,-0.1502623558044433,-0.1977555304765701,0.0082387449219822,-0.3593551516532898,-0.2677520215511322,-0.0140889501199126,-0.5336360931396484,-0.2092163413763046,-0.0420675054192543,-0.6413183808326721,-0.0927093103528022,-0.0730228573083877,-0.4300242364406585,-0.4023818671703338,-0.0430203042924404,-0.6740773916244507,-0.3743437528610229,-0.090582400560379,-0.8257291316986084,-0.3530294895172119,-0.119601771235466,-0.945284903049469,-0.3262461125850677,-0.1407706886529922,-0.4373358190059662,-0.2749440670013428,-0.0700167864561081,-0.624779462814331,-0.099375806748867,-0.1268090307712555,-0.5692967772483826,-0.0507554449141025,-0.1275490969419479,-0.4979662001132965,-0.0672645047307014,-0.1224970668554306,-0.4309409558773041,-0.1185337007045745,-0.0945988669991493,-0.5846550464630127,0.0184556450694799,-0.1389094442129135,-0.5205819606781006,0.0405715703964233,-0.1044016629457473,-0.4526725709438324,0.015436434186995,-0.0759869962930679,-0.414994329214096,0.0389738604426384,-0.1194726899266243,-0.5147801637649536,0.1107723787426948,-0.1418716013431549,-0.4541029334068298,0.1246259808540344,-0.1130037754774093,-0.3986560404300689,0.1079055145382881,-0.0863673239946365
G,0.0,0.0,0.0,-0.1370768696069717,-0.1862941980361938,0.0059586144052445,-0.3393639624118805,-0.2624895274639129,-0.0144486166536808,-0.5050714612007141,-0.2295624017715454,-0.0405585691332817,-0.6086243391036987,-0.123437151312828,-0.0706363245844841,-0.4423331916332245,-0.3950921595096588,-0.0461851060390472,-0.6799523234367371,-0.3707081079483032,-0.0960897952318191,-0.8290591835975647,-0.3522060215473175,-0.125810906291008,-0.9444594979286194,-0.3286277651786804,-0.1469825953245163,-0.4429737627506256,-0.2846755981445312,-0.0737694799900055,-0.6311966776847839,-0.0812427252531051,-0.1320887356996536,-0.5775763392448425,-0.0239131636917591,-0.1327830702066421,-0.5100163221359253,-0.0405804701149463,-0.1273694932460785,-0.4239580035209656,-0.1358711123466491,-0.099523976445198,-0.5717489123344421,0.0311408713459968,-0.1482607424259185,-0.5098358988761902,0.0578598454594612,-0.1157280057668685,-0.4465166926383972,0.0260715521872043,-0.0879625082015991,-0.3949392139911651,0.0180698595941066,-0.1257443726062774,-0.4962875247001648,0.123237058520317,-0.1555114686489105,-0.4368555247783661,0.1421200186014175,-0.1293311119079589,-0.3808152973651886,0.1225974112749099,-0.1032194420695304
G,0.0,0.0,0.0,-0.1408084034919738,-0.1867636889219284,0.0100720385089516,-0.3511518836021423,-0.2553299069404602,-0.0103435991331934,-0.5342180728912354,-0.2165874391794204,-0.0361482053995132,-0.6511586308479309,-0.1181623339653015,-0.0651585236191749,-0.4280946254730224,-0.4050806760787964,-0.0474882051348686,-0.6701353192329407,-0.3848406672477722,-0.0980508401989936,-0.8238933682441711,-0.3635118007659912,-0.1260861009359359,-0.9432241916656494,-0.3321565985679626,-0.1463084816932678,-0.4322356283664703,-0.298943281173706,-0.0762162581086158,-0.6163252592086792,-0.1119002401828765,-0.1341416835784912,-0.5531699061393738,-0.0627673119306564,-0.1297466605901718,-0.4828463792800903,-0.083170048892498,-0.1210810542106628,-0.4202157258987427,-0.1530021727085113,-0.1025894731283187,-0.5556894540786743,0.0088489390909671,-0.1445220410823822,-0.4885636866092682,0.0313964150846004,-0.1060450673103332,-0.4285202026367187,-0.0027114204131066,-0.0771192088723182,-0.3991521596908569,0.003146736882627,-0.1296955198049545,-0.4775924980640411,0.1034468114376068,-0.1515933275222778,-0.4102982580661773,0.1213676184415817,-0.1233579590916633,-0.3583194017410278,0.0976528152823448,-0.0980104580521583
G,0.0,0.0,0.0,-0.1473339349031448,-0.1711742430925369,0.0168980713933706,-0.3607499301433563,-0.2361298501491546,-0.0006446145707741,-0.5349154472351074,-0.1923832893371582,-0.0261375717818737,-0.6518393158912659,-0.0989151448011398,-0.0538417287170887,-0.4387427866458893,-0.4094604253768921,-0.0296185091137886,-0.6771312355995178,-0.3864062428474426,-0.0776419192552566,-0.8275279402732849,-0.3599839806556701,-0.1056962832808494,-0.9456681609153748,-0.3251336216926574,-0.1259882301092147,-0.4361729919910431,-0.3046906292438507,-0.0642764642834663,-0.6305276155471802,-0.1152705326676368,-0.1217661276459693,-0.5664665102958679,-0.0666403472423553,-0.1205495223402977,-0.4955189228057861,-0.092196986079216,-0.1136414483189582,-0.4210527539253235,-0.1586247682571411,-0.0966392010450363,-0.5776693820953369,0.0060627600178122,-0.1422561258077621,-0.5086301565170288,0.0312015805393457,-0.1037946045398712,-0.4451104700565338,-0.0032274324912577,-0.072670854628086,-0.3990404009819031,0.0008625360205769,-0.128869891166687,-0.501922607421875,0.0911544412374496,-0.1525201797485351,-0.4363362491130829,0.1081423461437225,-0.1205333098769187,-0.3796539902687073,0.0854866132140159,-0.0914397239685058
G,0.0,0.0,0.0,-0.1615441888570785,-0.1605179756879806,0.0079101622104644,-0.377872109413147,-0.211181104183197,-0.0201455317437648,-0.5526626110076904,-0.1539124250411987,-0.0550332069396972,-0.6691992878913879,-0.0796851366758346,-0.0916253998875618,-0.4518248736858368,-0.4052104949951172,-0.0373535975813865,-0.6732346415519714,-0.3958072662353515,-0.1021351069211959,-0.8220794200897217,-0.3669939041137695,-0.1454336494207382,-0.945942759513855,-0.3243334889411926,-0.1768617182970047,-0.4423319101333618,-0.312850147485733,-0.0730078145861625,-0.6366251707077026,-0.1032889187335968,-0.1462212055921554,-0.5603583455085754,-0.0519373565912246,-0.152478352189064,-0.4864853024482727,-0.0822794213891029,-0.1491745412349701,-0.4218263030052185,-0.1667669117450714,-0.1086281239986419,-0.5792325735092163,0.0237353164702653,-0.1688860058784485,-0.5018488764762878,0.0522908829152584,-0.1308490335941314,-0.4367777407169342,0.0108397770673036,-0.0967053174972534,-0.3950855433940887,0.0020593428052961,-0.1447762101888656,-0.4994400441646576,0.1149009242653846,-0.182081401348114,-0.4278694689273834,0.1321376264095306,-0.1527488231658935,-0.3706842064857483,0.1025639623403549,-0.1227344647049903
G,0.0,0.0,0.0,-0.1401104629039764,-0.1783555150032043,0.0102414982393383,-0.3582397699356079,-0.2421395629644394,-0.0110140470787882,-0.5361950993537903,-0.1945387125015258,-0.0379462540149688,-0.6529883742332458,-0.1100502982735633,-0.0672771036624908,-0.4351663887500763,-0.4263723194599151,-0.034379880875349,-0.6596742272377014,-0.4105535745620727,-0.0888872221112251,-0.8078784942626953,-0.3917995095252991,-0.1242327019572258,-0.9317001104354858,-0.3632284700870514,-0.150942176580429,-0.431278795003891,-0.3286716639995575,-0.0678287670016288,-0.6445829272270203,-0.1392523199319839,-0.1316009163856506,-0.5779957175254822,-0.0831207633018493,-0.1337436437606811,-0.5037822723388672,-0.1027622297406196,-0.1284101605415344,-0.417393684387207,-0.1821697354316711,-0.1000978276133537,-0.5916317701339722,-0.011157008819282,-0.1541418135166168,-0.5189091563224792,0.0242760889232158,-0.1165960431098938,-0.4529900252819061,-0.0083334948867559,-0.0840212777256965,-0.3975986540317535,-0.0178256444633007,-0.1323041468858719,-0.5195717811584473,0.0837243869900703,-0.1656839400529861,-0.4494606256484985,0.1092334315180778,-0.135604441165924,-0.3891439437866211,0.0892869681119918,-0.1065690889954567
G,0.0,0.0,0.0,-0.1362983137369156,-0.1807892769575119,0.0105725936591625,-0.3564058542251587,-0.246367409825325,-0.0075757033191621,-0.5380221009254456,-0.1908461600542068,-0.0316702239215374,-0.6606376767158508,-0.1086871549487114,-0.0565631575882434,-0.433652400970459,-0.4226617515087127,-0.0271061360836029,-0.6640783548355103,-0.4141449928283691,-0.074679248034954,-0.8080489039421082,-0.4000773727893829,-0.1010651066899299,-0.9264518022537231,-0.3764132857322693,-0.1215022131800651,-0.4342696964740753,-0.3240194320678711,-0.0593199878931045,-0.6423385739326477,-0.1571864932775497,-0.1200256720185279,-0.5763494372367859,-0.1005372181534767,-0.1195051819086074,-0.505013108253479,-0.1174936443567276,-0.1118926480412483,-0.4235571026802063,-0.184238001704216,-0.090611808001995,-0.5932446718215942,-0.0204607769846916,-0.1402375847101211,-0.5190802812576294,0.0136211086064577,-0.1034588068723678,-0.4585804343223572,-0.0220711510628461,-0.0731913596391677,-0.4054760634899139,-0.0292380340397357,-0.1222376003861427,-0.5144295692443848,0.0819855034351348,-0.1509026885032653,-0.4418853223323822,0.1082092970609664,-0.1234315112233161,-0.3870679140090942,0.0829303637146949,-0.0981780961155891
G,0.0,0.0,0.0,-0.1328797787427902,-0.1764657646417617,0.0065330257639288,-0.3523780405521393,-0.2388111799955368,-0.010158703662455,-0.5356605648994446,-0.2033813297748565,-0.0323265008628368,-0.6629686951637268,-0.1460262835025787,-0.054794255644083,-0.4350371658802032,-0.4156013429164886,-0.0265454053878784,-0.6641616821289062,-0.4042206108570099,-0.0749466568231582,-0.8076684474945068,-0.3950517177581787,-0.1019699499011039,-0.9242871403694152,-0.3816979825496673,-0.1242661476135253,-0.4338572025299072,-0.3263377845287323,-0.056728970259428,-0.641771137714386,-0.1381573528051376,-0.1243374273180961,-0.5672165155410767,-0.080905795097351,-0.1255415380001068,-0.4897606372833252,-0.1009087041020393,-0.1180123314261436,-0.4220220446586609,-0.1923106014728546,-0.0869198217988014,-0.5769463181495667,-0.0050968877039849,-0.1432692557573318,-0.4963158667087555,0.0296166930347681,-0.1087858378887176,-0.435167521238327,-0.0089449603110551,-0.0789993852376937,-0.4030534327030182,-0.0427611134946346,-0.1182416453957557,-0.4964098334312439,0.0858985036611557,-0.1550104320049286,-0.4216428697109222,0.1138666197657585,-0.1345528811216354,-0.3701469302177429,0.0863701179623603,-0.1135234087705612
G,0.0,0.0,0.0,-0.1426662802696228,-0.1793510317802429,0.0063591985963284,-0.3618589043617248,-0.2384605258703231,-0.0143608516082167,-0.5423719882965088,-0.2025610655546188,-0.0410517305135726,-0.6725527048110962,-0.1358271688222885,-0.0687564387917518,-0.431696206331253,-0.4127333462238312,-0.0290172379463911,-0.6541665196418762,-0.4152034819126129,-0.0787628963589668,-0.7984808087348938,-0.4100830852985382,-0.1071868538856506,-0.9199635982513428,-0.3920036554336548,-0.1299182474613189,-0.4279291927814483,-0.3195666372776031,-0.0616375394165515,-0.626857340335846,-0.1502770185470581,-0.1304264664649963,-0.5587863922119141,-0.0957569256424903,-0.1363176256418228,-0.4886515736579895,-0.1090990677475929,-0.132184088230133,-0.4144878387451172,-0.1830448061227798,-0.0935536921024322,-0.5633864402770996,-0.0109593700617551,-0.1529142707586288,-0.4867787361145019,0.0213872510939836,-0.1210445985198021,-0.4271259307861328,-0.009570499882102,-0.0911878272891044,-0.3956475853919983,-0.0335227102041244,-0.1257213652133941,-0.4980164766311645,0.0803187265992164,-0.1606886535882949,-0.4260033965110779,0.1060441136360168,-0.1358927190303802,-0.3740051388740539,0.0833145752549171,-0.110947273671627
